"SchemaField('geo_id', 'STRING', 'NULLABLE', None, None, (), None)","SchemaField('census_tract', 'STRING', 'NULLABLE', None, None, (), None)","SchemaField('tract_geom', 'GEOGRAPHY', 'NULLABLE', None, None, (), None)","SchemaField('average_donation', 'FLOAT', 'NULLABLE', None, None, (), None)","SchemaField('median_income', 'FLOAT', 'NULLABLE', None, None, (), None)"
36047049600,049600,"POLYGON((-73.985095 40.642573, -73.984587 40.642262, -73.984303 40.642085, -73.983316 40.641479, -73.982994 40.641325, -73.982445 40.641538, -73.982043 40.641708, -73.981232 40.642045, -73.98042 40.642385, -73.979442 40.642796, -73.979019 40.642972, -73.978327 40.643268, -73.977453 40.643636, -73.976577 40.644004, -73.975695 40.644372, -73.974657 40.644806, -73.974827 40.645664, -73.975919 40.645544, -73.976848 40.645442, -73.977774 40.645342, -73.978702 40.645239, -73.97988 40.645109, -73.980915 40.644991, -73.983976 40.643812, -73.985897 40.643068, -73.985095 40.642573))",2302602.0,74879.0
36047048600,048600,"POLYGON((-73.980074 40.64054, -73.980007 40.640209, -73.97991 40.639686, -73.979874 40.639518, -73.979677 40.638465, -73.979554 40.637819, -73.979475 40.637431, -73.979386 40.636932, -73.979286 40.636414, -73.979112 40.63544, -73.978022 40.635553, -73.976888 40.635675, -73.975962 40.635779, -73.976415 40.638168, -73.977343 40.638067, -73.977798 40.640455, -73.978249 40.642846, -73.978327 40.643268, -73.979019 40.642972, -73.979442 40.642796, -73.98042 40.642385, -73.980074 40.64054))",2302602.0,48750.0
36047049400,049400,"POLYGON((-73.976396 40.643051, -73.975944 40.640659, -73.975015 40.640762, -73.973941 40.640882, -73.97364 40.640915, -73.973364 40.640943, -73.972268 40.641064, -73.971222 40.64118, -73.971648 40.643573, -73.971799 40.644376, -73.971946 40.645164, -73.972086 40.645863, -73.973101 40.645451, -73.974196 40.645007, -73.974419 40.644915, -73.974657 40.644806, -73.975695 40.644372, -73.976577 40.644004, -73.976396 40.643051))",2302602.0,54405.0
36047050202,050202,"POLYGON((-73.977596 40.654079, -73.97796 40.653941, -73.977781 40.653726, -73.97762 40.653503, -73.977457 40.653278, -73.977333 40.653043, -73.977298 40.652952, -73.977215 40.652814, -73.977068 40.652572, -73.977002 40.652444, -73.976347 40.65122, -73.976148 40.6513, -73.975814 40.651433, -73.974883 40.651783, -73.974 40.652128, -73.972683 40.652639, -73.973051 40.653913, -73.973266 40.654649, -73.973555 40.655644, -73.974302 40.655367, -73.976424 40.654535, -73.976571 40.655311, -73.977077 40.655114, -73.978039 40.654747, -73.977596 40.654079))",2302602.0,90536.0
36047022600,022600,"POLYGON((-73.990497 40.643164, -73.988494 40.641956, -73.986292 40.640625, -73.984088 40.639297, -73.983502 40.639857, -73.983178 40.640169, -73.982921 40.640416, -73.982337 40.640976, -73.982994 40.641325, -73.983316 40.641479, -73.984303 40.642085, -73.984587 40.642262, -73.985095 40.642573, -73.985897 40.643068, -73.986731 40.643574, -73.987499 40.644045, -73.98835 40.644562, -73.989059 40.644119, -73.989779 40.643645, -73.990497 40.643164))",2302602.0,50750.0
36047049000,049000,"POLYGON((-73.975962 40.635779, -73.975034 40.635879, -73.974106 40.635981, -73.97301 40.636103, -73.972735 40.636134, -73.972458 40.636164, -73.971889 40.636227, -73.971361 40.636286, -73.970291 40.636407, -73.970772 40.638791, -73.97089 40.639472, -73.971222 40.64118, -73.972268 40.641064, -73.973364 40.640943, -73.97364 40.640915, -73.973941 40.640882, -73.973465 40.638495, -73.974562 40.638373, -73.975488 40.63827, -73.976415 40.638168, -73.975962 40.635779))",2302602.0,54787.0
36047050000,050000,"POLYGON((-73.980364 40.647694, -73.980291 40.647297, -73.979118 40.647428, -73.978191 40.647526, -73.977774 40.645342, -73.976848 40.645442, -73.975919 40.645544, -73.974827 40.645664, -73.975176 40.647818, -73.974959 40.647796, -73.97519 40.648842, -73.975389 40.649444, -73.975533 40.649698, -73.976347 40.65122, -73.976924 40.65099, -73.976976 40.650969, -73.977833 40.650637, -73.978716 40.650292, -73.979598 40.649948, -73.980712 40.649524, -73.980364 40.647694))",2302602.0,94232.0
36047048800,048800,"POLYGON((-73.978249 40.642846, -73.977798 40.640455, -73.977343 40.638067, -73.976415 40.638168, -73.975488 40.63827, -73.974562 40.638373, -73.973465 40.638495, -73.973941 40.640882, -73.975015 40.640762, -73.975944 40.640659, -73.976396 40.643051, -73.976577 40.644004, -73.977453 40.643636, -73.978327 40.643268, -73.978249 40.642846))",2302602.0,50232.0
36047049800,049800,"POLYGON((-73.987499 40.644045, -73.986731 40.643574, -73.985897 40.643068, -73.983976 40.643812, -73.980915 40.644991, -73.97988 40.645109, -73.978702 40.645239, -73.977774 40.645342, -73.978191 40.647526, -73.979118 40.647428, -73.980291 40.647297, -73.981328 40.647182, -73.981805 40.647128, -73.98231 40.646927, -73.983073 40.646625, -73.985284 40.645768, -73.98835 40.644562, -73.987499 40.644045))",2302602.0,74271.0
36047049200,049200,"POLYGON((-73.971946 40.645164, -73.971799 40.644376, -73.971648 40.643573, -73.971222 40.64118, -73.97089 40.639472, -73.970772 40.638791, -73.970291 40.636407, -73.96936 40.636506, -73.968039 40.636651, -73.968224 40.637297, -73.968722 40.639018, -73.968791 40.639256, -73.968914 40.639757, -73.969399 40.641383, -73.969484 40.64169, -73.969686 40.642356, -73.969885 40.643031, -73.970089 40.643746, -73.970317 40.644538, -73.970546 40.645317, -73.970774 40.646111, -73.970841 40.646378, -73.971744 40.646001, -73.972086 40.645863, -73.971946 40.645164))",2302602.0,52639.0
36047022800,022800,"POLYGON((-73.984672 40.638735, -73.982466 40.637406, -73.980266 40.636076, -73.979681 40.636639, -73.979386 40.636932, -73.979475 40.637431, -73.979554 40.637819, -73.979677 40.638465, -73.979874 40.639518, -73.97991 40.639686, -73.980007 40.640209, -73.980074 40.64054, -73.98042 40.642385, -73.981232 40.642045, -73.982043 40.641708, -73.982445 40.641538, -73.982994 40.641325, -73.982337 40.640976, -73.982921 40.640416, -73.983178 40.640169, -73.983502 40.639857, -73.984088 40.639297, -73.984672 40.638735))",2302602.0,31403.0
36047048400,048400,"POLYGON((-73.976434 40.633289, -73.976049 40.631276, -73.975172 40.631689, -73.974319 40.632091, -73.973196 40.632621, -73.972808 40.632806, -73.972419 40.632992, -73.972161 40.633112, -73.971904 40.63323, -73.970876 40.63372, -73.969869 40.634194, -73.970291 40.636407, -73.971361 40.636286, -73.971889 40.636227, -73.972458 40.636164, -73.972735 40.636134, -73.97301 40.636103, -73.974106 40.635981, -73.975034 40.635879, -73.975962 40.635779, -73.976888 40.635675, -73.976434 40.633289))",2302602.0,51382.0
36047120200,120200,"POLYGON((-73.869424 40.676912, -73.868381 40.67653, -73.867258 40.676113, -73.866273 40.675764, -73.865215 40.675386, -73.864554 40.675151, -73.864133 40.674997, -73.863101 40.674648, -73.861764 40.674233, -73.861064 40.674343, -73.861318 40.675021, -73.861373 40.675236, -73.861397 40.675335, -73.861554 40.675973, -73.861712 40.676611, -73.861915 40.67743, -73.862028 40.677886, -73.862971 40.677828, -73.863909 40.67777, -73.864853 40.67772, -73.865109 40.677705, -73.865428 40.677656, -73.865778 40.677603, -73.866701 40.67747, -73.867622 40.677337, -73.868547 40.677206, -73.868868 40.677156, -73.869776 40.677027, -73.869424 40.676912))",225737.0,37173.0
36047008400,008400,"POLYGON((-74.008545 40.6532, -74.00675 40.652071, -74.00449 40.650706, -74.003908 40.651266, -74.003327 40.65183, -74.00317 40.65198, -74.002751 40.652385, -74.002144 40.652956, -74.000995 40.654067, -74.000413 40.654629, -74.002677 40.65599, -74.004465 40.657072, -74.005081 40.656531, -74.005652 40.655963, -74.006231 40.6554, -74.006839 40.65485, -74.007361 40.654326, -74.007614 40.654111, -74.007977 40.653727, -74.008545 40.6532))",747302.0,54265.0
36047010100,010100,"POLYGON((-74.004465 40.657072, -74.002677 40.65599, -74.000413 40.654629, -73.999837 40.655186, -73.999256 40.655745, -73.998671 40.656307, -73.998091 40.656865, -73.997501 40.657429, -73.996918 40.65799, -73.996336 40.658547, -73.995752 40.659108, -73.995169 40.659669, -73.997429 40.661036, -73.999301 40.662157, -73.99987 40.661589, -74.000454 40.661032, -74.001002 40.660456, -74.00159 40.659905, -74.002161 40.659356, -74.00273 40.658785, -74.003288 40.658185, -74.003874 40.657627, -74.004465 40.657072))",747302.0,67614.0
36047008800,008800,"POLYGON((-74.005074 40.650147, -74.002866 40.648821, -74.000662 40.647487, -74.000083 40.648046, -73.999516 40.648611, -73.998992 40.648921, -73.998704 40.649169, -73.998276 40.649734, -73.997818 40.650282, -74.002144 40.652956, -74.002751 40.652385, -74.00317 40.65198, -74.003327 40.65183, -74.003908 40.651266, -74.00449 40.650706, -74.005074 40.650147))",747302.0,62388.0
36047009000,009000,"POLYGON((-74.000662 40.647487, -73.998466 40.646159, -73.996266 40.644827, -73.995683 40.645385, -73.995096 40.645946, -73.994687 40.646342, -73.994434 40.646586, -73.993985 40.647101, -73.996088 40.648307, -73.998276 40.649734, -73.998704 40.649169, -73.998992 40.648921, -73.999516 40.648611, -74.000083 40.648046, -74.000662 40.647487))",747302.0,41862.0
36047033100,033100,"POLYGON((-73.948166 40.664082, -73.945463 40.664226, -73.944892 40.664174, -73.944082 40.664129, -73.942696 40.664055, -73.942829 40.662847, -73.94254 40.662864, -73.940029 40.663021, -73.937264 40.663192, -73.937158 40.663753, -73.937074 40.664644, -73.939845 40.664794, -73.942613 40.664947, -73.945381 40.665099, -73.948151 40.665248, -73.948222 40.664403, -73.948166 40.664082))",1908054.0,39618.0
36047007700,007700,"POLYGON((-73.999964 40.673908, -73.999857 40.673877, -73.998863 40.672167, -73.998619 40.67183, -73.998594 40.671865, -73.998551 40.671926, -73.99748 40.673162, -73.996975 40.673709, -73.996917 40.673773, -73.99664 40.674134, -73.996623 40.674158, -73.996014 40.674994, -73.995578 40.675137, -73.995275 40.675778, -73.993978 40.676171, -73.992566 40.676106, -73.990802 40.675783, -73.990426 40.676249, -73.989914 40.67685, -73.989435 40.677459, -73.989388 40.678285, -73.990426 40.678681, -73.992587 40.679521, -73.99278 40.679234, -73.994889 40.6802, -73.994654 40.680541, -73.996527 40.68106, -73.996887 40.680315, -73.997283 40.679502, -73.997672 40.678682, -73.998068 40.677866, -73.998418 40.677132, -73.998728 40.676489, -73.99904 40.675844, -73.999352 40.6752, -73.999661 40.674555, -73.999831 40.674198, -73.99989 40.674079, -73.999898 40.674064, -73.99991 40.674037, -73.999924 40.674004, -73.999964 40.673908))",5432664.0,150764.0
36047005100,005100,"POLYGON((-74.006065 40.683202, -74.005675 40.68293, -74.005601 40.682816, -74.005037 40.681911, -74.004569 40.68115, -74.004473 40.680993, -74.003841 40.680177, -74.003718 40.680021, -74.003525 40.67979, -74.003431 40.679708, -74.003346 40.67963, -74.00335 40.679729, -74.00333 40.679825, -74.003263 40.679982, -74.00322 40.680078, -74.002944 40.680581, -74.002617 40.681226, -74.0023 40.681906, -74.001957 40.682593, -74.001609 40.683235, -74.001281 40.683909, -74.000958 40.684579, -74.000714 40.685101, -74.000642 40.685247, -74.000822 40.685286, -74.000921 40.685321, -74.001003 40.68535, -74.001476 40.685485, -74.002364 40.685737, -74.004504 40.686301, -74.004853 40.685668, -74.005179 40.684998, -74.005498 40.684326, -74.005819 40.683656, -74.00596 40.683363, -74.006065 40.683202))",5432664.0,101389.0
36047006500,006500,"POLYGON((-74.002011 40.677913, -74.001539 40.677268, -74.001055 40.676375, -74.001031 40.676227, -74.000942 40.676031, -74.000699 40.675571, -74.000904 40.675637, -74.001213 40.67587, -74.000439 40.674808, -73.999924 40.674004, -73.99991 40.674037, -73.999898 40.674064, -73.99989 40.674079, -73.999831 40.674198, -73.999661 40.674555, -73.999352 40.6752, -73.99904 40.675844, -73.998728 40.676489, -73.998418 40.677132, -73.998068 40.677866, -73.997672 40.678682, -73.997283 40.679502, -73.996887 40.680315, -73.996527 40.68106, -73.996209 40.681724, -73.998192 40.682287, -74.000048 40.682803, -74.000371 40.682133, -74.000693 40.681463, -74.00073 40.681388, -74.001018 40.680792, -74.001122 40.680569, -74.00134 40.680121, -74.001516 40.679753, -74.001905 40.678935, -74.002255 40.678205, -74.002011 40.677913))",5432664.0,165000.0
36047006300,006300,"POLYGON((-74.003346 40.67963, -74.003018 40.679148, -74.002554 40.678659, -74.002255 40.678205, -74.001905 40.678935, -74.001516 40.679753, -74.00134 40.680121, -74.001122 40.680569, -74.001018 40.680792, -74.00073 40.681388, -74.000693 40.681463, -74.000371 40.682133, -74.000048 40.682803, -73.999725 40.683473, -73.999401 40.684144, -73.999081 40.684816, -73.999865 40.685036, -74.000642 40.685247, -74.000714 40.685101, -74.000958 40.684579, -74.001281 40.683909, -74.001609 40.683235, -74.001957 40.682593, -74.0023 40.681906, -74.002617 40.681226, -74.002944 40.680581, -74.00322 40.680078, -74.003263 40.679982, -74.00333 40.679825, -74.00335 40.679729, -74.003346 40.67963))",5432664.0,119519.0
36047005900,005900,"POLYGON((-74.011055 40.678926, -74.009544 40.677898, -74.008921 40.678431, -74.008302 40.67897, -74.006797 40.677945, -74.006298 40.677604, -74.006491 40.677194, -74.004764 40.67671, -74.005081 40.676067, -74.003503 40.675631, -74.003194 40.676271, -74.001907 40.675917, -74.001354 40.675791, -74.001295 40.675824, -74.001213 40.67587, -74.000904 40.675637, -74.000699 40.675571, -74.000942 40.676031, -74.001031 40.676227, -74.001055 40.676375, -74.001539 40.677268, -74.002011 40.677913, -74.002255 40.678205, -74.002554 40.678659, -74.003018 40.679148, -74.003346 40.67963, -74.003431 40.679708, -74.003525 40.67979, -74.003718 40.680021, -74.003841 40.680177, -74.004473 40.680993, -74.004569 40.68115, -74.005037 40.681911, -74.005601 40.682816, -74.005675 40.68293, -74.006065 40.683202, -74.00596 40.683363, -74.005819 40.683656, -74.006623 40.683658, -74.006713 40.683615, -74.006873 40.683487, -74.006919 40.683451, -74.007952 40.68256, -74.0092 40.681496, -74.010451 40.680431, -74.0117 40.679365, -74.011055 40.678926))",5432664.0,73542.0
36047005300,005300,"POLYGON((-74.049594 40.661622, -74.048782 40.661641, -74.046414 40.661711, -74.0178 40.662544, -74.00577 40.666218, -74.002493 40.667219, -74.001454 40.667633, -74.000175 40.668601, -73.999457 40.67014, -73.999239 40.67073, -73.999021 40.671429, -73.998753 40.671669, -73.998703 40.671714, -73.998681 40.671739, -73.998619 40.67183, -73.998863 40.672167, -73.999857 40.673877, -73.999964 40.673908, -73.999924 40.674004, -74.000439 40.674808, -74.001213 40.67587, -74.001295 40.675824, -74.001354 40.675791, -74.001683 40.675101, -74.002016 40.674482, -74.002293 40.673837, -74.002608 40.673182, -74.004432 40.673701, -74.006005 40.674146, -74.007711 40.674625, -74.009611 40.675121, -74.009921 40.675299, -74.011412 40.676319, -74.010793 40.676834, -74.01017 40.677367, -74.009544 40.677898, -74.011055 40.678926, -74.0117 40.679365, -74.010451 40.680431, -74.0092 40.681496, -74.007952 40.68256, -74.006919 40.683451, -74.006873 40.683487, -74.006713 40.683615, -74.006623 40.683658, -74.005819 40.683656, -74.005498 40.684326, -74.005179 40.684998, -74.004853 40.685668, -74.005497 40.685847, -74.008135 40.685615, -74.008386 40.685969, -74.008425 40.686016, -74.008513 40.685963, -74.008595 40.685904, -74.01094 40.684485, -74.011924 40.683894, -74.012126 40.68377, -74.012484 40.683553, -74.01263 40.683471, -74.012768 40.683605, -74.012835 40.683609, -74.013167 40.683411, -74.015275 40.682142, -74.015323 40.682112, -74.015237 40.681996, -74.015345 40.681897, -74.016309 40.68132, -74.01652 40.681194, -74.01729 40.680731, -74.01744 40.680636, -74.017463 40.680632, -74.017559 40.680645, -74.017574 40.680644, -74.017644 40.680598, -74.017713 40.68066, -74.017797 40.680619, -74.018263 40.680334, -74.018482 40.680203, -74.018579 40.680144, -74.018673 40.680086, -74.018739 40.680046, -74.018983 40.679898, -74.018925 40.679842, -74.019077 40.679763, -74.019317 40.679608, -74.019347 40.679548, -74.019399 40.679573, -74.034573 40.684866, -74.034905 40.684231, -74.035057 40.68394, -74.042759 40.672988, -74.043507 40.671745, -74.044669 40.669813, -74.045951 40.66768, -74.047663 40.664832, -74.04822 40.663905, -74.048937 40.662702, -74.049594 40.661622))",5432664.0,101806.0
36047006700,006700,"POLYGON((-74.000048 40.682803, -73.998192 40.682287, -73.996209 40.681724, -73.995881 40.682395, -73.995558 40.683069, -73.995232 40.683741, -73.994901 40.68443, -73.994578 40.6851, -73.994408 40.685453, -73.994538 40.685495, -73.995386 40.685775, -73.99618 40.686037, -73.996358 40.686096, -73.996488 40.686138, -73.997278 40.686398, -73.998189 40.6867, -73.999081 40.684816, -73.999401 40.684144, -73.999725 40.683473, -74.000048 40.682803))",5432664.0,168194.0
36047008500,008500,"POLYGON((-74.011412 40.676319, -74.009921 40.675299, -74.009611 40.675121, -74.007711 40.674625, -74.006005 40.674146, -74.004432 40.673701, -74.002608 40.673182, -74.002293 40.673837, -74.002016 40.674482, -74.001683 40.675101, -74.001354 40.675791, -74.001907 40.675917, -74.003194 40.676271, -74.003503 40.675631, -74.005081 40.676067, -74.004764 40.67671, -74.006491 40.677194, -74.006298 40.677604, -74.006797 40.677945, -74.008302 40.67897, -74.008921 40.678431, -74.009544 40.677898, -74.01017 40.677367, -74.010793 40.676834, -74.011412 40.676319))",5432664.0,12492.0
36047052500,052500,"POLYGON((-73.962743 40.707685, -73.962131 40.707623, -73.96186 40.707595, -73.961144 40.707524, -73.959938 40.707407, -73.959395 40.707352, -73.958456 40.707252, -73.958385 40.707676, -73.958152 40.708041, -73.957904 40.708427, -73.957488 40.70908, -73.957061 40.709758, -73.956741 40.710269, -73.956624 40.710384, -73.956785 40.710427, -73.95726 40.710318, -73.958002 40.710227, -73.958425 40.710192, -73.958633 40.710172, -73.95956 40.710076, -73.960381 40.710004, -73.960597 40.71011, -73.960702 40.710135, -73.960816 40.71016, -73.961123 40.710227, -73.961303 40.710285, -73.961244 40.710111, -73.961462 40.710179, -73.962035 40.710362, -73.962292 40.709921, -73.962414 40.709352, -73.962573 40.708535, -73.962743 40.707685))",1867616.0,34091.0
36047050100,050100,"POLYGON((-73.953485 40.714069, -73.953309 40.714067, -73.953092 40.714064, -73.95291 40.714061, -73.951624 40.714066, -73.949372 40.714067, -73.947719 40.714216, -73.94607 40.714372, -73.946186 40.715067, -73.946303 40.715779, -73.946417 40.716487, -73.946533 40.717198, -73.946653 40.717907, -73.946723 40.718392, -73.946744 40.718548, -73.946754 40.718609, -73.946768 40.718691, -73.946791 40.718821, -73.947213 40.718561, -73.948322 40.717865, -73.948664 40.717683, -73.949043 40.717429, -73.949491 40.717129, -73.949831 40.716901, -73.950247 40.716632, -73.951144 40.716035, -73.951842 40.715442, -73.952109 40.715259, -73.952754 40.714736, -73.953353 40.714184, -73.953485 40.714069))",1867616.0,99083.0
36047048100,048100,"POLYGON((-73.941713 40.714007, -73.941385 40.713347, -73.941041 40.712666, -73.940688 40.711962, -73.938466 40.712489, -73.93832 40.712524, -73.937248 40.712782, -73.934802 40.713373, -73.934959 40.713722, -73.935288 40.714457, -73.935613 40.715191, -73.938696 40.715323, -73.938906 40.715335, -73.941218 40.714707, -73.942066 40.714729, -73.941713 40.714007))",1867616.0,84271.0
36047052700,052700,"POLYGON((-73.957904 40.708427, -73.957362 40.708235, -73.957203 40.708179, -73.956724 40.70801, -73.95627 40.70785, -73.955542 40.707593, -73.954017 40.70708, -73.953378 40.706857, -73.952913 40.706701, -73.952515 40.706559, -73.9523 40.70649, -73.95191 40.70636, -73.951086 40.705913, -73.950957 40.705843, -73.950237 40.705473, -73.950289 40.705914, -73.950406 40.706653, -73.95053 40.707391, -73.95066 40.70817, -73.95076 40.708803, -73.95083 40.709143, -73.95236 40.709716, -73.953856 40.710264, -73.954735 40.710594, -73.954982 40.710608, -73.955175 40.710465, -73.955498 40.709949, -73.955966 40.710121, -73.956227 40.710221, -73.956624 40.710384, -73.956741 40.710269, -73.957061 40.709758, -73.957488 40.70908, -73.957904 40.708427))",1867616.0,55170.0
36047053500,053500,"POLYGON((-73.964849 40.707454, -73.964393 40.707056, -73.963745 40.706479, -73.963098 40.7059, -73.962485 40.705352, -73.961854 40.704786, -73.961207 40.704211, -73.960591 40.703658, -73.960341 40.703437, -73.960012 40.703974, -73.959338 40.705181, -73.959177 40.705491, -73.959057 40.70572, -73.958925 40.705899, -73.958811 40.706085, -73.958716 40.706278, -73.95864 40.706477, -73.958585 40.706678, -73.95855 40.706881, -73.958456 40.707252, -73.959395 40.707352, -73.959938 40.707407, -73.961144 40.707524, -73.96186 40.707595, -73.962131 40.707623, -73.962743 40.707685, -73.963278 40.707729, -73.964421 40.707534, -73.964849 40.707454))",1867616.0,30240.0
36047052300,052300,"POLYGON((-73.962035 40.710362, -73.961462 40.710179, -73.961244 40.710111, -73.961303 40.710285, -73.961123 40.710227, -73.960816 40.71016, -73.960702 40.710135, -73.960597 40.71011, -73.960381 40.710004, -73.95956 40.710076, -73.958633 40.710172, -73.958425 40.710192, -73.958002 40.710227, -73.95726 40.710318, -73.956785 40.710427, -73.956624 40.710384, -73.95655 40.710509, -73.956483 40.710643, -73.956436 40.71072, -73.956199 40.711113, -73.955797 40.711752, -73.955476 40.712266, -73.95681 40.712756, -73.958342 40.713306, -73.959797 40.713887, -73.960163 40.713345, -73.960561 40.712713, -73.961029 40.711969, -73.961421 40.711349, -73.96181 40.710737, -73.961905 40.71058, -73.961962 40.710488, -73.962035 40.710362))",1867616.0,53879.0
36047051900,051900,"POLYGON((-73.959797 40.713887, -73.958342 40.713306, -73.95681 40.712756, -73.955476 40.712266, -73.955036 40.712915, -73.95434 40.714072, -73.953485 40.714069, -73.953353 40.714184, -73.952754 40.714736, -73.952109 40.715259, -73.951842 40.715442, -73.951929 40.715963, -73.952051 40.71667, -73.952124 40.717097, -73.952165 40.717382, -73.952287 40.718085, -73.952297 40.718147, -73.952402 40.718797, -73.952477 40.719219, -73.953469 40.719798, -73.954061 40.719246, -73.954655 40.718694, -73.955251 40.71814, -73.955844 40.717589, -73.956439 40.717032, -73.957031 40.716483, -73.957626 40.715927, -73.958223 40.715374, -73.958811 40.714824, -73.959277 40.71439, -73.959486 40.714192, -73.959797 40.713887))",1867616.0,131375.0
36047117202,117202,"POLYGON((-73.886303 40.682589, -73.886275 40.682481, -73.885815 40.680674, -73.884893 40.680811, -73.883972 40.680947, -73.883031 40.681085, -73.882107 40.681217, -73.881168 40.681354, -73.881645 40.68327, -73.882057 40.684929, -73.882203 40.68536, -73.883042 40.684972, -73.883896 40.684574, -73.884796 40.684152, -73.885647 40.683753, -73.886505 40.683349, -73.886303 40.682589))",135564.0,49255.0
36047118201,118201,"POLYGON((-73.873719 40.688364, -73.873488 40.687706, -73.873448 40.687594, -73.873222 40.686939, -73.873112 40.686601, -73.87293 40.686028, -73.872739 40.68541, -73.871601 40.685696, -73.870704 40.685918, -73.869909 40.686116, -73.869999 40.686503, -73.870275 40.687673, -73.870948 40.690502, -73.871729 40.690277, -73.872603 40.689921, -73.874054 40.689299, -73.873719 40.688364))",135564.0,55313.0
36047117602,117602,"POLYGON((-73.876214 40.686192, -73.875831 40.684639, -73.874566 40.684955, -73.874105 40.683104, -73.873199 40.683363, -73.873033 40.683411, -73.872187 40.683649, -73.872376 40.684271, -73.872554 40.684841, -73.872739 40.68541, -73.87293 40.686028, -73.873112 40.686601, -73.873222 40.686939, -73.873448 40.687594, -73.873488 40.687706, -73.873719 40.688364, -73.874054 40.689299, -73.875696 40.68857, -73.876681 40.688088, -73.876214 40.686192))",135564.0,41670.0
36047116800,116800,"POLYGON((-73.884671 40.67994, -73.884195 40.678089, -73.883701 40.67823, -73.883226 40.67637, -73.882331 40.676501, -73.881427 40.676634, -73.880505 40.676766, -73.881056 40.678984, -73.880609 40.679111, -73.881099 40.681075, -73.881168 40.681354, -73.882107 40.681217, -73.883031 40.681085, -73.883972 40.680947, -73.884893 40.680811, -73.884671 40.67994))",135564.0,60968.0
36047116400,116400,"POLYGON((-73.883603 40.671244, -73.883566 40.6711, -73.883519 40.670915, -73.883237 40.669809, -73.883175 40.669563, -73.883134 40.669404, -73.882832 40.668222, -73.882782 40.668026, -73.881968 40.668147, -73.881153 40.668268, -73.880314 40.668392, -73.879411 40.668522, -73.878489 40.668655, -73.878871 40.670195, -73.879254 40.671732, -73.879568 40.672987, -73.880487 40.672854, -73.881392 40.672723, -73.882261 40.672595, -73.883074 40.672475, -73.883889 40.672355, -73.883603 40.671244))",135564.0,55720.0
36047117601,117601,"POLYGON((-73.878749 40.68556, -73.878362 40.684009, -73.877937 40.682284, -73.877867 40.682039, -73.877674 40.682087, -73.876616 40.682391, -73.875361 40.682749, -73.874105 40.683104, -73.874566 40.684955, -73.875831 40.684639, -73.876214 40.686192, -73.876681 40.688088, -73.877887 40.687491, -73.879075 40.686882, -73.878749 40.68556))",135564.0,50536.0
36047111800,111800,"POLYGON((-73.878489 40.668655, -73.878378 40.668234, -73.876953 40.666259, -73.876137 40.666612, -73.87532 40.666962, -73.874503 40.667314, -73.873688 40.667665, -73.872841 40.668032, -73.8738 40.669335, -73.874231 40.670863, -73.87518 40.670724, -73.876106 40.670591, -73.877027 40.67046, -73.87795 40.670327, -73.878871 40.670195, -73.878489 40.668655))",135564.0,34509.0
36047119000,119000,"POLYGON((-73.877339 40.680055, -73.876565 40.68018, -73.87621 40.680208, -73.875992 40.680208, -73.875777 40.680199, -73.875177 40.68008, -73.874831 40.679963, -73.874384 40.679716, -73.87409 40.6795, -73.873797 40.679161, -73.873373 40.678581, -73.873211 40.678358, -73.873048 40.678194, -73.872587 40.677866, -73.871481 40.677501, -73.870439 40.677218, -73.869776 40.677027, -73.868868 40.677156, -73.868547 40.677206, -73.868855 40.678445, -73.868964 40.678499, -73.869104 40.679117, -73.869252 40.679799, -73.869342 40.680191, -73.869408 40.680475, -73.8712 40.680222, -73.873276 40.679921, -73.873439 40.680592, -73.873604 40.681121, -73.874871 40.68082, -73.876096 40.680456, -73.87637 40.680387, -73.876911 40.680237, -73.877339 40.680055))",135564.0,41161.0
36047121000,121000,"POLYGON((-73.874496 40.672069, -73.874231 40.670863, -73.8738 40.669335, -73.872841 40.668032, -73.871945 40.666856, -73.871875 40.666764, -73.871688 40.666861, -73.871425 40.667041, -73.870891 40.667432, -73.870112 40.668014, -73.870132 40.668149, -73.870562 40.669798, -73.870943 40.671335, -73.871303 40.672858, -73.872042 40.672755, -73.872803 40.672643, -73.873719 40.672511, -73.874624 40.672389, -73.874496 40.672069))",135564.0,15566.0
36047121400,121400,"POLYGON((-73.868297 40.668602, -73.86827 40.668499, -73.86788 40.666996, -73.867518 40.665473, -73.866614 40.665601, -73.865693 40.665734, -73.864765 40.665865, -73.863828 40.665999, -73.862949 40.666127, -73.862042 40.666253, -73.86242 40.667783, -73.86279 40.669298, -73.862811 40.669383, -73.862845 40.669522, -73.865554 40.669122, -73.866503 40.668985, -73.867427 40.668866, -73.86833 40.668728, -73.868297 40.668602))",135564.0,21085.0
36047120000,120000,"POLYGON((-73.870387 40.676939, -73.870073 40.675671, -73.869752 40.674404, -73.869447 40.673143, -73.868523 40.673279, -73.867603 40.673411, -73.866668 40.673544, -73.865755 40.673678, -73.865324 40.673738, -73.8649 40.673808, -73.863919 40.673942, -73.862992 40.674073, -73.862074 40.674208, -73.861764 40.674233, -73.863101 40.674648, -73.864133 40.674997, -73.864554 40.675151, -73.865215 40.675386, -73.866273 40.675764, -73.867258 40.676113, -73.868381 40.67653, -73.869424 40.676912, -73.869776 40.677027, -73.870439 40.677218, -73.870387 40.676939))",135564.0,37833.0
